name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Escola Bressol Municipal Xiroi,escola-bressol-municipal-xiroi-barcelona,escuela-infantil,publico,"Francesc Pedra, 1-3",08014,,barcelona,Barcelona,934101620,ebmxiroi@bcn.cat,http://barcelona.cat/ebmxiroi,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Xiroi es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Les Corts, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Can Canet,escola-bressol-municipal-can-canet-barcelona,escuela-infantil,publico,"Canet, 6-8",08017,,barcelona,Barcelona,932806310,ebmcancanet@bcn.cat,http://barcelona.cat/ebmcancanet,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Can Canet es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sarrià-Sant Gervasi, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Can Caralleu,escola-bressol-municipal-can-caralleu-barcelona,escuela-infantil,publico,"Major de Can Caralleu, 1",08017,,barcelona,Barcelona,932801032,ebmcancaralleu@bcn.cat,http://barcelona.cat/ebmcancaralleu,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Can Caralleu es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sarrià-Sant Gervasi, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal El Putxet,escola-bressol-municipal-el-putxet-barcelona,escuela-infantil,publico,"Marmellà, 13",08023,,barcelona,Barcelona,934184474,ebmelputget@bcn.cat,http://barcelona.cat/ebmelputxet,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal El Putxet es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sarrià-Sant Gervasi, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal El Tramvia Blau,escola-bressol-municipal-el-tramvia-blau-barcelona,escuela-infantil,publico,"Plaça de Alfonso Comin, 15",08022,,barcelona,Barcelona,932546358,ebmeltramviablau@bcn.cat,http://barcelona.cat/ebmeltramviablau,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal El Tramvia Blau es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sarrià-Sant Gervasi, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal La Puput,escola-bressol-municipal-la-puput-barcelona,escuela-infantil,publico,"Elisa Moragas, 37",08017,,barcelona,Barcelona,934067803,ebmlapuput@bcn.cat,http://barcelona.cat/ebmlapuput,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal La Puput es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sarrià-Sant Gervasi, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal L'Oreneta,escola-bressol-municipal-loreneta-barcelona,escuela-infantil,publico,"Pg de Santa Eulàlia, 18",08017,,barcelona,Barcelona,932804683,ebmloreneta@bcn.cat,http://barcelona.cat/ebmoreneta,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal L'Oreneta es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Sarrià-Sant Gervasi, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Caspolino,escola-bressol-municipal-caspolino-barcelona,escuela-infantil,publico,"Neptú, 12",08006,,barcelona,Barcelona,936242796,ebmcaspolino@bcn.cat,http://barcelona.cat/ebmcaspolino,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Caspolino es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal El Gat Negre,escola-bressol-municipal-el-gat-negre-barcelona,escuela-infantil,publico,"Camí de Can Mora, 13",08023,,barcelona,Barcelona,932856679,ebmelgatnegre@bcn.cat,http://barcelona.cat/ebmelgatnegre,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal El Gat Negre es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Enxaneta,escola-bressol-municipal-enxaneta-barcelona,escuela-infantil,publico,"Jaén, 22-26",08012,,barcelona,Barcelona,932178684,ebmenxaneta@bcn.cat,http://barcelona.cat/ebmenxaneta,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Enxaneta es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Galatea,escola-bressol-municipal-galatea-barcelona,escuela-infantil,publico,"Avinguda de Vallcarca, 229",08023,,barcelona,Barcelona,934189436,ebmgalatea@bcn.cat,http://barcelona.cat/ebmgalatea,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Galatea es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Gràcia,escola-bressol-municipal-gracia-barcelona,escuela-infantil,publico,"Maignon, 2",08023,,barcelona,Barcelona,932171833,ebmgracia@bcn.cat,http://barcelona.cat/ebmgracia,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Gràcia es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal La Fontana,escola-bressol-municipal-la-fontana-barcelona,escuela-infantil,publico,"Gran de Gràcia, 123",08012,,barcelona,Barcelona,932186456,ebmlafontana@bcn.cat,http://barcelona.cat/ebmlafontana,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal La Fontana es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Petit Univers,escola-bressol-municipal-petit-univers-barcelona,escuela-infantil,publico,"Quevedo, 14-26",08012,,barcelona,Barcelona,937687784,ebmpetitunivers@bcn.cat,http://barcelona.cat/ebmpetitunivers,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Petit Univers es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Sant Medir,escola-bressol-municipal-sant-medir-barcelona,escuela-infantil,publico,"Santa Rosa, 7",08012,,barcelona,Barcelona,933689784,ebmsantmedir@bcn.cat,http://barcelona.cat/ebmsantmedir,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Sant Medir es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Trencadís,escola-bressol-municipal-trencadis-barcelona,escuela-infantil,publico,"Travessera de Dalt, 92-98",08024,,barcelona,Barcelona,934619430,ebmtrencadis@bcn.cat,http://barcelona.cat/ebmtrencadis,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Trencadís es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Gràcia, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Albí,escola-bressol-municipal-albi-barcelona,escuela-infantil,publico,"Bernat Bransi, 3-9",08032,,barcelona,Barcelona,934294199,ebmalbi@bcn.cat,http://barcelona.cat/ebmalbi,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Albí es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Horta-Guinardó, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Cargol,escola-bressol-municipal-cargol-barcelona,escuela-infantil,publico,"Mossèn Josep Bundó, 6",08032,,barcelona,Barcelona,934293641,ebmcargol@bcn.cat,http://barcelona.cat/ebmcargol,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Cargol es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Horta-Guinardó, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal Guinardó,escola-bressol-municipal-guinardo-barcelona,escuela-infantil,publico,"Teodor Llorente, 16-18",08041,,barcelona,Barcelona,934617559,ebmguinardo@bcn.cat,http://barcelona.cat/ebmguinardo,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal Guinardó es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Horta-Guinardó, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
Escola Bressol Municipal L'Arboç,escola-bressol-municipal-larboc-barcelona,escuela-infantil,publico,"Passeig de Vall d'Hebron, 171",08035,,barcelona,Barcelona,934281794,ebmlarboc@bcn.cat,http://barcelona.cat/ebmarboc,0,36,Lunes a viernes de 8:00 a 17:00 (8:00 a 15:00 en septiembre y julio),comedor;cocina-propia,"Escola Bressol Municipal L'Arboç es una escuela infantil de titularidad pública (Escola Bressol Municipal) situada en el distrito de Horta-Guinardó, Barcelona. Depende del Institut Municipal d'Educació de Barcelona (IMEB) y atiende el primer ciclo de educación infantil (0 a 3 años). Dispone de comedor con cocina propia y horario de 8:00 a 17:00 h. El acceso se realiza mediante el proceso de preinscripción municipal.",https://ajuntament.barcelona.cat/escolesbressol/sites/default/files/llistat_ebm_curs_2026_2027_def.pdf,
